Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_trans,Total_Cost,Product_Name,Product_Price_prod,Company_Name,Company_Profit,Address,Year,Month,Day,DayOfWeek,DayOfYear,Quarter,WeekOfYear,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,DaysSinceStart,Customer_TotalTransactions,Customer_TotalSpending,Customer_AvgSpending,Customer_StdSpending,Customer_MinSpending,Customer_MaxSpending,Customer_TotalQuantity,Customer_AvgQuantity,Customer_StdQuantity,Customer_MinQuantity,Customer_MaxQuantity,Customer_UniqueProducts,Customer_FirstPurchaseDay,Customer_LastPurchaseDay,Customer_AvgDaysBetweenPurchases,Customer_DaysSinceLastPurchase,Product_TotalSales,Product_TotalRevenue,Product_AvgRevenue,Product_StdRevenue,Product_TotalQuantitySold,Product_AvgQuantity,Product_StdQuantity,Product_UniqueCustomers,Product_PopularityRank,Product_MarketShare,PricePerUnit,DiscountAmount,DiscountPercentage,SpendingVsProfitRatio,RelativePurchaseSize,RelativeQuantity,CustomerProductAffinity,CustomerLoyaltyScore,CustomerProduct_Count,ProductPenetrationRate,IsHighValueTransaction,IsBulkPurchase,Season_Encoded
6999,91,18,5.0,2022-10-22,129968.86,806400.0,DashSync Analytics Hub,134400,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",2022,10,22,5,295,4,42,1,0,0,0,0,1015,76,110292000.0,1451210.5263157894,869337.7684312655,84000.0,4032000.0,850.0,11.18421052631579,5.199257706803384,1.0,21.0,18,311,1719,18.526315789473685,76,313,462336000.0,1477111.821086262,719955.3553783867,3497.0,11.172523961661343,5.445735718840574,86,10.0,5.37985562048814,161280.0,4431.139999999999,3.2969791666666666,941.6766988550498,0.5556740289413556,0.4470588235294118,0.5459302325581395,0.987012987012987,7,9.210526315789473,0,0,1
7000,95,19,6.0,2023-08-31,100981.32,476000.0,EcoNomix Modeler,95200,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",2023,8,31,3,243,3,35,0,0,1,0,0,1328,52,67491200.0,1297907.6923076923,772658.8456132333,168000.0,3360000.0,472.0,9.076923076923077,4.772659692769476,1.0,19.0,18,384,1666,24.653846153846153,129,324,329789600.0,1017869.1358024691,537376.6164422691,3386.0,10.450617283950617,5.520075905988403,89,5.0,5.5689240288759025,79333.33333333333,-5781.320000000007,0.0,1685.1314573918255,0.36674410886159975,0.6610169491525424,0.4676436127761458,0.4,1,1.9230769230769231,0,0,1
7001,12,9,16.0,2022-07-07,111534.84,1792000.0,Product 9,112000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",2022,7,7,3,188,3,27,0,0,0,0,0,908,63,88681600.0,1407644.4444444445,770293.936728424,84000.0,3920000.0,679.0,10.777777777777779,5.128806829878455,1.0,20.0,18,295,1710,22.46031746031746,85,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,112000.0,465.1600000000035,0.4153214285714317,967.3899052044812,1.2730487496842637,1.4845360824742266,1.4633077765607887,0.7325581395348837,3,4.761904761904762,0,1,1
7002,9,10,9.0,2023-10-29,89292.2,806400.0,SegmentX Targeting,89600,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",2023,10,29,6,302,4,43,1,0,0,0,0,1387,68,99820000.0,1467941.1764705882,908159.0899217775,100800.0,4480000.0,737.0,10.838235294117647,5.858047899901613,1.0,21.0,18,318,1734,20.823529411764707,61,323,315481600.0,976723.2198142415,496638.45109408145,3351.0,10.374613003095975,5.54979486684454,87,6.0,5.551735991749742,89600.0,307.8000000000029,0.34352678571428896,1039.293671782271,0.5493408134642357,0.830393487109905,0.8256177222380006,1.096774193548387,4,5.88235294117647,0,0,1
7003,42,9,12.0,2020-12-31,113717.23,1344000.0,Product 9,112000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",2020,12,31,3,366,4,53,0,0,1,0,1,355,63,81300800.0,1290488.888888889,961970.2911231639,100800.0,4480000.0,633.0,10.047619047619047,5.501989585679135,1.0,20.0,16,342,1752,22.38095238095238,43,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,112000.0,-1717.229999999996,0.0,1556.5025941454635,1.0414657666345226,1.194312796208531,1.0974808324205916,1.4318181818181819,8,12.698412698412698,0,0,0
7004,68,10,8.0,2020-12-16,96574.69,806400.0,SegmentX Targeting,89600,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",2020,12,16,2,351,4,51,0,0,0,0,0,340,69,110723200.0,1604684.0579710144,937879.5535397904,285600.0,4480000.0,808.0,11.710144927536232,5.472125754476479,2.0,21.0,18,297,1752,21.08695652173913,43,323,315481600.0,976723.2198142415,496638.45109408145,3351.0,10.374613003095975,5.54979486684454,87,6.0,5.551735991749742,100800.0,-6974.690000000002,0.0,988.4411433876699,0.5025288286465709,0.6831683168316831,0.8256177222380006,1.5681818181818181,4,5.797101449275362,0,0,0
7007,47,10,6.0,2023-07-20,98399.49,1344000.0,SegmentX Targeting,89600,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",2023,7,20,3,201,3,29,0,0,0,0,0,1286,42,51060800.0,1215733.3333333333,755029.4281671238,100800.0,3584000.0,435.0,10.357142857142858,5.24437644725829,1.0,21.0,16,335,1762,33.976190476190474,33,323,315481600.0,976723.2198142415,496638.45109408145,3351.0,10.374613003095975,5.54979486684454,87,6.0,5.551735991749742,224000.0,-8799.490000000005,0.0,1640.2441374879538,1.1055055933318712,0.5793103448275861,1.3760295370633342,1.2352941176470589,3,7.142857142857142,0,0,1
7009,62,11,16.0,2020-12-27,157229.2,2508800.0,OptiFlow Automation,156800,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines",2020,12,27,6,362,4,52,1,0,0,0,0,351,66,102239200.0,1549078.7878787878,848070.4701334402,201600.0,4032000.0,742.0,11.242424242424242,5.230268726911739,1.0,20.0,18,316,1748,21.696969696969695,47,345,588313600.0,1705256.8115942029,853435.341358289,3850.0,11.159420289855072,5.3619655054433,88,2.0,5.929872808525266,156800.0,-429.20000000001164,0.0,1128.6922346603078,1.6195431889138414,1.4231805929919137,1.4712153518123667,1.375,4,6.0606060606060606,1,1,0
7010,25,18,13.0,2022-03-20,123314.63,1612800.0,DashSync Analytics Hub,134400,Green Holdings 25,36659.0,"Ortigas Ave, Barangay 606, Pasig, Philippines",2022,3,20,6,79,1,11,1,0,0,0,0,799,67,89560800.0,1336728.3582089553,869468.5605701859,123200.0,4032000.0,698.0,10.417910447761194,4.982238920257192,2.0,21.0,18,336,1786,21.64179104477612,9,313,462336000.0,1477111.821086262,719955.3553783867,3497.0,11.172523961661343,5.445735718840574,86,10.0,5.37985562048814,124061.53846153847,11085.369999999995,8.248043154761902,2443.0780981477947,1.2065278559369723,1.2478510028653296,1.091860465116279,6.7,3,4.477611940298507,0,0,0
7011,34,2,16.0,2023-11-26,166501.09,2688000.0,MarketMinder Analytics,168000,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines",2023,11,26,6,330,4,47,1,0,0,0,0,1415,79,113422400.0,1435726.582278481,932814.5302652972,84000.0,4480000.0,855.0,10.822784810126583,5.273930791313171,1.0,21.0,18,305,1732,18.063291139240505,63,323,574560000.0,1778823.5294117648,904719.0857061215,3460.0,10.712074303405572,5.31148495168511,85,6.0,5.551735991749742,168000.0,1498.9100000000035,0.8922083333333355,1970.1307950183252,1.872222770810704,1.478362573099415,1.511111111111111,1.234375,6,7.59493670886076,1,1,1
7012,67,20,8.0,2021-08-07,203639.5,2016000.0,FinSphere Intelligence Suite,224000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",2021,8,7,5,219,3,31,1,0,0,0,0,574,83,113937600.0,1372742.1686746988,863164.9694117745,179200.0,4256000.0,830.0,10.0,5.4235259883530995,1.0,20.0,18,294,1763,17.698795180722893,32,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,252000.0,20360.5,9.089508928571428,1526.2293544800611,1.4685933352993217,0.8,0.8504936530324401,2.515151515151515,4,4.819277108433735,1,0,1
7013,39,5,3.0,2022-09-12,84838.53,168000.0,SalesSync Optimizer,84000,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",2022,9,12,0,255,3,37,0,0,0,0,0,975,71,93161600.0,1312135.2112676057,870095.8395649123,168000.0,4480000.0,749.0,10.549295774647888,5.605580720252596,1.0,21.0,18,302,1795,21.028169014084508,0,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,56000.0,-838.5299999999988,0.0,868.5991329075567,0.1280355854772782,0.2843791722296395,0.1820250284414107,71.0,5,7.042253521126761,0,0,1
7020,69,10,9.0,2024-05-16,95243.22,806400.0,SegmentX Targeting,89600,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",2024,5,16,3,137,2,20,0,0,0,0,0,1587,69,97552000.0,1413797.1014492754,875459.187406817,89600.0,4480000.0,736.0,10.666666666666666,5.470957187642726,1.0,21.0,18,309,1756,20.971014492753625,39,323,315481600.0,976723.2198142415,496638.45109408145,3351.0,10.374613003095975,5.54979486684454,87,6.0,5.551735991749742,89600.0,-5643.220000000001,0.0,839.3952691946961,0.5703788748564868,0.84375,0.8256177222380006,1.725,6,8.695652173913043,0,0,0
7021,47,9,21.0,2022-03-19,112898.27,2240000.0,Product 9,112000,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",2022,3,19,5,78,1,11,1,0,0,0,0,798,42,51060800.0,1215733.3333333333,755029.4281671238,100800.0,3584000.0,435.0,10.357142857142858,5.24437644725829,1.0,21.0,16,335,1762,33.976190476190474,33,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,106666.66666666667,-898.2700000000041,0.0,1640.2441374879538,1.8425093222197853,2.027586206896552,1.8291347207009858,1.2352941176470589,4,9.523809523809524,1,1,0
7022,59,11,10.0,2024-06-14,130556.44,2979200.0,OptiFlow Automation,156800,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",2024,6,14,4,166,2,24,0,0,0,0,0,1616,50,67054400.0,1341088.0,922630.8401522248,100800.0,3360000.0,480.0,9.6,5.454823740581938,1.0,20.0,17,306,1737,28.62,58,345,588313600.0,1705256.8115942029,853435.341358289,3850.0,11.159420289855072,5.3619655054433,88,2.0,5.929872808525266,297920.0,26243.559999999998,16.736964285714283,1344.4760797208967,2.2214798730582928,1.0416666666666667,1.7470682302771856,0.847457627118644,7,14.000000000000002,1,0,1
7023,78,11,7.0,2024-06-12,152925.89,1254400.0,OptiFlow Automation,156800,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",2024,6,12,2,164,2,24,0,0,0,0,0,1614,80,119828800.0,1497860.0,875885.3473319928,84000.0,4256000.0,854.0,10.675,5.376401789536533,1.0,21.0,18,305,1715,17.625,80,345,588313600.0,1705256.8115942029,853435.341358289,3850.0,11.159420289855072,5.3619655054433,88,2.0,5.929872808525266,179200.0,3874.109999999986,2.470733418367338,1682.2327044025158,0.8374614449948593,0.6557377049180327,0.7356076759061834,0.9876543209876543,6,7.5,0,0,1
7024,98,5,10.0,2022-05-11,130556.44,1344000.0,SalesSync Optimizer,84000,Pioneer Ventures 98,71095.0,"Roxas Blvd, Barangay 123, Taguig, Philippines",2022,5,11,2,131,2,19,0,0,0,0,0,851,68,95144000.0,1399176.4705882352,673796.1918078938,84000.0,3404800.0,724.0,10.647058823529411,5.3581147995767475,1.0,21.0,18,153,1733,23.235294117647058,62,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,134400.0,-46556.44,0.0,1338.2657008228427,0.9605650382577988,0.9392265193370166,1.4562002275312855,1.0793650793650793,3,4.411764705882353,0,0,0
7026,76,11,13.0,2022-09-11,146020.09,2195200.0,OptiFlow Automation,156800,Tech Ventures 76,74653.0,"Commonwealth Ave, Barangay 202, Cebu City, Philippines",2022,9,11,6,254,3,36,1,0,0,0,0,974,72,117779200.0,1635822.2222222222,1094684.0766487068,84000.0,4480000.0,837.0,11.625,5.894465057141246,1.0,21.0,18,372,1739,18.98611111111111,56,345,588313600.0,1705256.8115942029,853435.341358289,3850.0,11.159420289855072,5.3619655054433,88,2.0,5.929872808525266,168861.53846153847,10779.910000000003,6.874942602040819,1577.6887733915582,1.3419551160136933,1.118279569892473,1.287313432835821,1.263157894736842,5,6.944444444444445,1,0,1
7029,47,3,11.0,2023-03-07,106363.34,1209600.0,TrendWise Forecaster,100800,Green  Industries  47,31130.0,"Taft Ave, Barangay 707, Mandaluyong, Philippines",2023,3,7,1,66,1,10,0,0,0,0,0,1151,42,51060800.0,1215733.3333333333,755029.4281671238,100800.0,3584000.0,435.0,10.357142857142858,5.24437644725829,1.0,21.0,16,335,1762,33.976190476190474,33,334,360931200.0,1080632.3353293412,546497.9345476067,3392.0,10.155688622754491,5.436475682157788,84,4.0,5.740804400137504,109963.63636363637,-5563.3399999999965,0.0,1640.2441374879538,0.994955033998684,1.0620689655172413,1.1193446285607895,1.2352941176470589,5,11.904761904761903,0,0,0
7030,86,20,19.0,2024-09-28,225143.89,4480000.0,FinSphere Intelligence Suite,224000,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",2024,9,28,5,272,3,39,1,0,0,0,0,1722,76,109558400.0,1441557.894736842,900546.5210656853,151200.0,4480000.0,789.0,10.381578947368421,5.111991406521619,2.0,20.0,17,344,1722,18.13157894736842,73,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,235789.47368421053,-1143.890000000014,0.0,2152.001571400511,3.1077489265998777,1.8301647655259823,1.8899858956276445,1.027027027027027,3,3.9473684210526314,1,1,1
7035,72,18,10.0,2022-01-22,141705.93,1344000.0,DashSync Analytics Hub,134400,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines",2022,1,22,5,22,1,3,1,0,0,0,0,742,63,94427200.0,1498844.4444444445,807054.0457934286,89600.0,3404800.0,686.0,10.88888888888889,5.245923489877521,2.0,20.0,17,311,1727,22.476190476190474,68,313,462336000.0,1477111.821086262,719955.3553783867,3497.0,11.172523961661343,5.445735718840574,86,10.0,5.37985562048814,134400.0,-7305.929999999993,0.0,918.5614646056869,0.8966907840113865,0.9183673469387755,0.9098837209302326,0.9130434782608695,3,4.761904761904762,0,0,0
7036,95,14,9.0,2023-06-26,140266.69,1030400.0,InsightMax Insights Platform,128800,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",2023,6,26,0,177,2,26,0,0,0,0,0,1262,52,67491200.0,1297907.6923076923,772658.8456132333,168000.0,3360000.0,472.0,9.076923076923077,4.772659692769476,1.0,19.0,18,384,1666,24.653846153846153,129,297,403200000.0,1357575.7575757576,689145.5716100762,3152.0,10.612794612794612,5.225480509546138,89,14.0,5.104847026469577,114488.88888888889,-11466.690000000002,0.0,1685.1314573918255,0.7938931297709924,0.9915254237288136,0.759,0.4,4,7.6923076923076925,0,0,1
7037,93,20,15.0,2021-01-02,225217.1,3584000.0,FinSphere Intelligence Suite,224000,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",2021,1,2,5,2,1,53,1,0,0,0,0,357,71,109401600.0,1540867.6056338027,929683.2000778771,100800.0,4480000.0,832.0,11.71830985915493,5.169092483465129,2.0,21.0,18,92,1786,23.859154929577464,9,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,238933.33333333334,-1217.1000000000058,0.0,1381.4728760480857,2.325962325962326,1.2800480769230769,1.5119887165021157,7.1,3,4.225352112676056,1,1,0
7038,89,9,7.0,2024-03-21,104436.53,896000.0,Product 9,112000,Global Solutions 89,74653.0,"Ayala avenue, barangay 101, taguig, philippines",2024,3,21,3,81,1,12,0,0,0,0,0,1531,76,120696800.0,1588115.7894736843,960507.8808009344,100800.0,3808000.0,856.0,11.263157894736842,5.94052392987382,1.0,21.0,16,298,1737,18.93421052631579,58,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,128000.0,7563.470000000001,6.753098214285716,1616.770926821427,0.5641905999164849,0.6214953271028038,0.7316538882803943,1.2881355932203389,9,11.842105263157894,0,0,0
7040,2,20,18.0,2020-12-16,208113.84,4256000.0,FinSphere Intelligence Suite,224000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",2020,12,16,2,351,4,51,0,0,0,0,0,340,63,88989600.0,1412533.3333333333,928323.0249808938,128800.0,4480000.0,606.0,9.619047619047619,5.265311225763151,1.0,20.0,18,308,1729,22.555555555555557,66,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,236444.44444444444,15886.160000000003,7.092035714285716,1105.309833438909,3.013026241268643,1.8712871287128714,1.7954866008462624,0.9402985074626866,9,14.285714285714285,1,1,0
7041,80,17,14.0,2024-03-29,173947.39,2184000.0,RealTime Revenue,168000,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines",2024,3,29,4,89,1,13,0,0,0,0,0,1539,79,116088000.0,1469468.3544303798,814078.1635036104,168000.0,3920000.0,869.0,11.0,5.500582719713454,1.0,21.0,18,31,1742,21.658227848101266,53,323,580272000.0,1796507.7399380805,907254.8943174066,3546.0,10.978328173374614,5.375019369375362,87,6.0,5.551735991749742,156000.0,-5947.390000000014,0.0,1043.7034173357188,1.4862518089725036,1.2727272727272727,1.2156919513607412,1.462962962962963,8,10.126582278481013,1,0,0
7043,57,6,3.0,2024-05-20,130556.44,1344000.0,RevenueVue Dashboard,179200,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",2024,5,20,0,141,2,21,0,0,0,0,0,1591,60,78769600.0,1312826.6666666667,833390.9099386443,123200.0,3724000.0,606.0,10.1,5.264849861847593,1.0,20.0,16,305,1739,23.9,56,368,687321600.0,1867721.7391304348,950543.3625010421,3910.0,10.625,5.2755799557214385,88,1.0,6.325197662426952,448000.0,48643.56,27.144843749999996,666.8946949557208,1.0237452011943693,0.297029702970297,0.7195932733672272,1.0526315789473684,6,10.0,0,0,0
7045,64,5,10.0,2024-03-16,76701.81,504000.0,SalesSync Optimizer,84000,Sky Consulting 64,94703.0,"Ortigas Ave, Barangay 202, Mandaluyong, Philippines",2024,3,16,5,76,1,11,1,0,0,0,0,1526,70,108847200.0,1554960.0,919123.578513635,168000.0,4032000.0,738.0,10.542857142857143,5.171509785116619,1.0,21.0,18,306,1725,20.271428571428572,70,320,295344000.0,922950.0,497416.72228754556,3305.0,10.328125,5.525814845087949,90,7.0,5.500171880371261,50400.0,7298.190000000002,8.688321428571431,1149.3532411856013,0.324124093224263,0.948509485094851,0.5460750853242321,0.9859154929577465,9,12.857142857142856,0,0,0
7046,79,20,9.0,2022-08-04,243494.25,1344000.0,FinSphere Intelligence Suite,224000,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",2022,8,4,3,216,3,31,0,0,0,0,0,936,70,94012800.0,1343040.0,814702.0151253312,134400.0,3404800.0,700.0,10.0,5.413349039743046,1.0,20.0,18,310,1731,20.3,64,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,149333.33333333334,-19494.25,0.0,1131.2396216879647,1.0007147962830594,0.9,0.5669957686882934,1.0769230769230769,7,10.0,0,0,1
7048,45,6,2.0,2021-09-01,186580.11,358400.0,RevenueVue Dashboard,179200,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",2021,9,1,2,244,3,35,0,1,0,0,0,599,52,67664800.0,1301246.1538461538,794942.4826798671,89600.0,3225600.0,489.0,9.403846153846153,5.467406509182538,1.0,21.0,17,336,1708,26.384615384615383,87,368,687321600.0,1867721.7391304348,950543.3625010421,3910.0,10.625,5.2755799557214385,88,1.0,6.325197662426952,179200.0,-7380.109999999986,0.0,678.5071094799752,0.2754282876769015,0.21267893660531698,0.19189153956459393,0.5909090909090909,7,13.461538461538462,0,0,1
7049,91,7,15.0,2023-10-29,148400.03,2116800.0,DataBridge Integration Tool,151200,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",2023,10,29,6,302,4,43,1,0,0,0,0,1387,76,110292000.0,1451210.5263157894,869337.7684312655,84000.0,4032000.0,850.0,11.18421052631579,5.199257706803384,1.0,21.0,18,311,1719,18.526315789473685,76,311,483991200.0,1556241.800643087,831648.5605004999,3256.0,10.469453376205788,5.367602879124025,86,11.0,5.34547954623582,141120.0,2799.970000000001,1.8518320105820114,941.6766988550498,1.4586443259710586,1.3411764705882354,1.360199937519525,0.987012987012987,3,3.9473684210526314,1,1,1
7050,97,13,9.0,2021-05-16,130556.44,1764000.0,ForecastXcelerator ,196000,Quantum Holdings 97,33449.0,"EDSA, Barangay 789, Manila, Philippines",2021,5,16,6,136,2,19,1,0,0,0,0,491,62,84341600.0,1360348.3870967743,812116.9922466322,100800.0,3528000.0,692.0,11.161290322580646,5.335294016471808,2.0,20.0,16,363,1744,22.274193548387096,51,319,647864000.0,2030921.630094044,1078445.7676272173,3452.0,10.821316614420063,5.523197234848448,89,8.0,5.482983843245101,196000.0,65443.56,33.38957142857143,2521.498400550091,1.2967266449770931,0.8063583815028901,0.8685711816060161,1.1923076923076923,3,4.838709677419355,0,0,0
7051,73,15,2.0,2023-10-23,94314.21,201600.0,NexGen Segmentator,100800,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",2023,10,23,0,296,4,43,0,0,0,0,0,1381,62,75902400.0,1224232.2580645161,773195.2882011484,100800.0,3225600.0,552.0,8.903225806451612,5.221989060832495,1.0,20.0,17,293,1744,23.403225806451612,51,320,339057600.0,1059555.0,552570.8682956679,3289.0,10.278125,5.154736348076572,87,7.0,5.500171880371261,100800.0,6485.789999999994,6.434315476190469,823.3703964853285,0.1646746347941567,0.22463768115942032,0.19026855613913388,1.1923076923076923,5,8.064516129032258,0,0,1
7054,69,18,7.0,2024-06-19,132680.78,940800.0,DashSync Analytics Hub,134400,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",2024,6,19,2,171,2,25,0,0,0,0,0,1621,69,97552000.0,1413797.1014492754,875459.187406817,89600.0,4480000.0,736.0,10.666666666666666,5.470957187642726,1.0,21.0,18,309,1756,20.971014492753625,39,313,462336000.0,1477111.821086262,719955.3553783867,3497.0,11.172523961661343,5.445735718840574,86,10.0,5.37985562048814,134400.0,1719.2200000000012,1.2791815476190485,839.3952691946961,0.6654420206659013,0.65625,0.6369186046511628,1.725,4,5.797101449275362,0,0,1
7055,49,7,1.0,2023-11-19,142663.37,302400.0,DataBridge Integration Tool,151200,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",2023,11,19,6,323,4,46,1,0,0,0,0,1408,87,128704800.0,1479365.5172413792,937188.8862788306,100800.0,3920000.0,920.0,10.574712643678161,5.290694296346787,1.0,21.0,18,371,1748,15.827586206896552,47,311,483991200.0,1556241.800643087,831648.5605004999,3256.0,10.469453376205788,5.367602879124025,86,11.0,5.34547954623582,302400.0,8536.630000000005,5.645919312169315,1114.1632833262636,0.20441195666362094,0.09456521739130434,0.19431427678850358,1.8125,5,5.747126436781609,0,0,1
7057,20,9,7.0,2023-09-25,116413.99,784000.0,Product 9,112000,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",2023,9,25,0,268,3,39,0,0,0,0,0,1353,73,103583200.0,1418947.9452054794,868400.653837845,84000.0,3920000.0,739.0,10.123287671232877,5.397903928273796,1.0,21.0,18,387,1747,18.63013698630137,48,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,112000.0,-4413.990000000005,0.0,918.9425124201562,0.5525220305995567,0.6914749661705006,0.640197152245345,1.489795918367347,7,9.58904109589041,0,0,1
7060,27,15,18.0,2022-06-23,98994.16,1344000.0,NexGen Segmentator,100800,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines",2022,6,23,3,174,2,25,0,0,0,0,0,894,70,107576000.0,1536800.0,969789.3917484487,95200.0,3920000.0,767.0,10.957142857142857,5.159585744200771,1.0,20.0,18,245,1751,21.514285714285716,44,320,339057600.0,1059555.0,552570.8682956679,3289.0,10.278125,5.154736348076572,87,7.0,5.500171880371261,74666.66666666667,1805.8399999999965,1.7915079365079332,2387.1826735309783,0.8745445080687142,1.6427640156453716,1.2684570409275593,1.5555555555555556,4,5.714285714285714,0,1,1
7061,23,20,2.0,2022-05-10,235705.18,448000.0,FinSphere Intelligence Suite,224000,Prime Corp 23,74653.0,"Slex, barangay 505, manila, philippines",2022,5,10,1,130,2,19,0,0,0,0,0,850,67,102172000.0,1524955.223880597,901711.3021972035,151200.0,3920000.0,725.0,10.82089552238806,5.396197800399857,2.0,21.0,18,363,1743,20.597014925373134,52,335,794080000.0,2370388.0597014925,1284999.9761786608,3676.0,10.973134328358208,5.491626235410308,88,3.0,5.757992437263665,224000.0,-11705.179999999993,0.0,1368.625507347327,0.2937791175664566,0.18482758620689654,0.18899858956276447,1.2641509433962264,5,7.462686567164178,0,0,0
7062,100,9,14.0,2024-01-13,105889.14,1680000.0,Product 9,112000,Global Solutions 100,74653.0,"Ayala avenue, barangay 456, taguig, philippines",2024,1,13,5,13,1,2,1,0,0,0,0,1463,64,92332800.0,1442700.0,885489.7452194967,84000.0,4480000.0,708.0,11.0625,5.135852813991472,1.0,21.0,18,297,1740,22.546875,55,334,409024000.0,1224622.754491018,575379.7087232117,3557.0,10.649700598802395,5.2619134013039845,86,4.0,5.740804400137504,120000.0,6110.860000000001,5.456125,1236.8263834005331,1.1644832605531295,1.265536723163842,1.3718510405257394,1.1428571428571428,3,4.6875,0,0,0
7064,88,11,12.0,2024-08-14,170014.02,1724800.0,OptiFlow Automation,156800,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines",2024,8,14,2,227,3,33,0,0,0,0,0,1677,63,93464000.0,1483555.5555555555,946294.3335637,112000.0,3724000.0,713.0,11.317460317460318,5.384641830199008,2.0,21.0,18,293,1752,23.158730158730158,43,345,588313600.0,1705256.8115942029,853435.341358289,3850.0,11.159420289855072,5.3619655054433,88,2.0,5.929872808525266,143733.33333333334,-13214.01999999999,0.0,1230.5990783410139,1.1626123427201918,1.0603085553997194,1.0114605543710022,1.4318181818181819,3,4.761904761904762,0,0,1
