Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_TargetEncoded
8798,41,13,10.0,2022-01-15,130556.44,1764000.0,2013179.87463704
8801,25,20,17.0,2021-07-05,130556.44,4032000.0,2343629.50363938
8802,29,3,8.0,2020-12-16,110034.36,806400.0,1091288.8917313549
8804,75,18,4.0,2021-02-21,145808.21,537600.0,1476186.311936799
8805,70,3,6.0,2024-03-21,95662.41,705600.0,1091288.8917313549
8807,86,6,4.0,2021-01-28,168536.86,716800.0,1856597.2982952015
8808,66,12,11.0,2024-06-06,89051.89,840000.0,947248.2092651601
8810,66,4,16.0,2022-07-16,119294.44,2094400.0,1355563.5104012336
8811,41,6,17.0,2024-09-27,196542.16,3046400.0,1856597.2982952015
8812,96,13,3.0,2021-08-05,195622.77,1344000.0,2013179.87463704
8813,49,6,16.0,2023-11-04,179513.41,2867200.0,1856597.2982952015
8817,83,2,4.0,2024-08-13,130556.44,840000.0,1768865.4016684268
8819,20,13,21.0,2024-03-14,202668.35,3920000.0,2013179.87463704
8820,66,15,21.0,2021-10-18,103564.47,1344000.0,1071302.3598654123
8824,12,4,4.0,2023-09-27,132799.34,616000.0,1355563.5104012336
8825,51,17,14.0,2024-08-19,162720.97,2520000.0,1786018.55482158
8826,82,5,14.0,2023-02-10,130556.44,1260000.0,938836.9053199579
8828,12,20,3.0,2022-11-29,238213.8,672000.0,2343629.50363938
8829,76,9,18.0,2022-08-31,106240.2,2016000.0,1231093.5428941457
8830,11,20,10.0,2021-04-19,236730.98,2016000.0,2343629.50363938
8831,67,6,11.0,2022-10-11,176528.72,1344000.0,1856597.2982952015
8833,38,12,10.0,2023-09-19,79028.58,1596000.0,947248.2092651601
8834,46,19,12.0,2021-02-10,130556.44,1142400.0,1030723.8884897787
8835,3,2,16.0,2024-03-17,183675.68,2688000.0,1768865.4016684268
8836,69,10,14.0,2023-11-30,81130.97,1344000.0,990852.1884552134
8837,90,9,7.0,2021-01-22,112666.98,672000.0,1231093.5428941457
8839,29,6,16.0,2021-01-08,186506.0,2688000.0,1856597.2982952015
8841,98,5,20.0,2023-05-03,87394.52,1680000.0,938836.9053199579
8843,17,7,7.0,2023-05-23,165701.08,1058400.0,1552845.4166840687
8844,10,20,17.0,2021-01-16,204778.83,1344000.0,2343629.50363938
8849,78,12,9.0,2024-02-11,86671.79,672000.0,947248.2092651601
8851,20,15,17.0,2021-05-28,106719.18,1713600.0,1071302.3598654123
8852,21,9,12.0,2020-11-25,115339.07,1344000.0,1231093.5428941457
8854,76,20,10.0,2023-02-20,228696.57,3808000.0,2343629.50363938
8855,85,15,6.0,2023-05-20,96265.96,604800.0,1071302.3598654123
8857,33,19,13.0,2021-08-02,98226.2,1142400.0,1030723.8884897787
8859,21,14,10.0,2024-04-29,119582.51,1288000.0,1360495.6962722675
8862,13,9,8.0,2022-02-21,104208.45,896000.0,1231093.5428941457
8865,33,14,20.0,2022-01-12,130124.82,2447200.0,1360495.6962722675
8866,42,3,7.0,2023-10-20,92842.72,806400.0,1091288.8917313549
8868,3,18,7.0,2024-05-02,137582.69,940800.0,1476186.311936799
8869,65,6,10.0,2021-04-11,170661.33,2150400.0,1856597.2982952015
8870,72,2,10.0,2024-10-03,181403.87,2856000.0,1768865.4016684268
8872,64,1,17.0,2024-03-03,130611.04,2240000.0,1422936.3264696824
8874,13,18,10.0,2021-08-21,122570.8,1209600.0,1476186.311936799
8876,56,18,10.0,2024-03-05,140249.15,2284800.0,1476186.311936799
8877,38,19,4.0,2022-12-07,100467.78,1344000.0,1030723.8884897787
8879,96,7,10.0,2023-07-25,146480.91,1360800.0,1552845.4166840687
8880,85,2,15.0,2021-04-23,176487.02,2520000.0,1768865.4016684268
8881,35,4,1.0,2024-08-21,132395.98,123200.0,1355563.5104012336
8885,51,6,6.0,2022-01-11,195486.9,1344000.0,1856597.2982952015
8886,53,6,14.0,2021-07-03,188573.76,2688000.0,1856597.2982952015
8887,94,1,1.0,2023-01-03,131382.73,1344000.0,1422936.3264696824
8889,15,20,13.0,2022-09-10,245837.94,3136000.0,2343629.50363938
8890,83,7,11.0,2022-12-12,163061.66,1512000.0,1552845.4166840687
8892,22,1,10.0,2022-10-31,151339.38,1820000.0,1422936.3264696824
8893,19,9,15.0,2021-05-18,130556.44,1792000.0,1231093.5428941457
8894,97,11,10.0,2022-05-25,164253.56,784000.0,1697988.1091706653
8895,69,12,5.0,2024-07-29,92086.84,420000.0,947248.2092651601
8896,49,3,6.0,2021-01-30,130556.44,1344000.0,1091288.8917313549
8898,32,12,14.0,2022-11-26,77654.56,1092000.0,947248.2092651601
8899,48,4,10.0,2021-12-05,130500.56,1724800.0,1355563.5104012336
8901,26,1,3.0,2021-04-29,146427.72,560000.0,1422936.3264696824
8905,76,18,20.0,2023-02-24,139048.74,2553600.0,1476186.311936799
8907,95,18,18.0,2024-07-25,134762.46,2553600.0,1476186.311936799
8913,80,14,18.0,2023-03-09,123649.53,2189600.0,1360495.6962722675
8914,25,13,10.0,2022-04-18,204577.44,1344000.0,2013179.87463704
8918,1,10,3.0,2022-01-06,83467.76,179200.0,990852.1884552134
8919,89,6,11.0,2023-10-06,165443.83,1792000.0,1856597.2982952015
8920,63,1,10.0,2023-11-25,129692.03,1344000.0,1422936.3264696824
8922,85,18,10.0,2024-04-25,136947.44,1209600.0,1476186.311936799
8923,45,6,17.0,2022-04-20,176139.91,3225600.0,1856597.2982952015
8924,66,12,12.0,2024-08-27,76324.19,924000.0,947248.2092651601
8925,41,7,4.0,2023-04-29,155970.56,756000.0,1552845.4166840687
8927,34,1,12.0,2021-06-29,141809.93,1540000.0,1422936.3264696824
8928,33,2,3.0,2023-12-12,176034.13,336000.0,1768865.4016684268
8929,32,6,3.0,2023-05-28,167586.19,716800.0,1856597.2982952015
8931,55,5,10.0,2022-12-25,90728.47,1008000.0,938836.9053199579
8932,81,12,2.0,2020-12-08,77262.97,168000.0,947248.2092651601
8933,87,18,18.0,2024-06-20,147723.46,2553600.0,1476186.311936799
8935,64,7,7.0,2020-12-22,138532.85,1209600.0,1552845.4166840687
8936,56,19,1.0,2023-09-03,92881.0,190400.0,1030723.8884897787
8939,57,18,2.0,2022-08-16,140864.17,403200.0,1476186.311936799
8943,73,5,10.0,2021-06-27,90069.63,840000.0,938836.9053199579
8945,66,5,7.0,2022-02-23,85398.78,672000.0,938836.9053199579
8947,88,5,11.0,2024-05-18,80147.77,840000.0,938836.9053199579
8948,34,6,10.0,2023-04-14,195888.02,537600.0,1856597.2982952015
8949,13,17,16.0,2024-02-12,158823.08,2520000.0,1786018.55482158
8953,94,1,6.0,2022-01-29,140531.55,980000.0,1422936.3264696824
8955,35,7,4.0,2022-12-05,139248.68,604800.0,1552845.4166840687
8956,51,18,17.0,2022-12-12,145150.07,2284800.0,1476186.311936799
8957,82,3,4.0,2021-03-09,107785.32,1344000.0,1091288.8917313549
8958,29,6,19.0,2023-03-24,196647.79,3225600.0,1856597.2982952015
8959,46,12,21.0,2024-10-20,83731.43,1680000.0,947248.2092651601
8961,43,2,18.0,2024-02-21,169694.83,3192000.0,1768865.4016684268
8962,83,4,9.0,2021-07-09,133454.08,1232000.0,1355563.5104012336
8963,41,19,10.0,2023-07-08,95626.43,1047200.0,1030723.8884897787
8965,10,19,9.0,2023-07-15,88722.58,761600.0,1030723.8884897787
8966,62,20,10.0,2023-02-28,243264.83,4032000.0,2343629.50363938
8968,42,3,10.0,2021-06-15,102410.27,907200.0,1091288.8917313549
8969,1,18,19.0,2022-06-17,133210.33,2553600.0,1476186.311936799
8970,95,1,6.0,2022-10-29,149839.43,840000.0,1422936.3264696824
8971,90,17,12.0,2024-09-06,164746.12,2184000.0,1786018.55482158
8972,54,10,10.0,2021-10-12,96417.57,1702400.0,990852.1884552134
8973,33,12,13.0,2022-06-23,83877.37,1008000.0,947248.2092651601
8974,23,9,6.0,2021-09-23,102909.6,1344000.0,1231093.5428941457
8975,75,6,12.0,2021-06-06,190235.37,2150400.0,1856597.2982952015
8976,12,18,10.0,2020-11-01,128128.73,1612800.0,1476186.311936799
8978,7,18,19.0,2021-06-13,130343.32,2419200.0,1476186.311936799
8981,86,19,5.0,2022-10-18,101227.97,571200.0,1030723.8884897787
8983,89,9,4.0,2022-03-10,130556.44,1344000.0,1231093.5428941457
8986,7,20,18.0,2022-03-28,202520.38,3808000.0,2343629.50363938
8995,53,7,10.0,2021-02-06,166203.66,1512000.0,1552845.4166840687
8996,71,17,14.0,2021-03-10,181644.34,2352000.0,1786018.55482158
8997,93,18,18.0,2023-07-29,121159.15,2284800.0,1476186.311936799
9000,13,3,19.0,2023-11-15,101040.26,1814400.0,1091288.8917313549
9001,27,7,14.0,2024-07-19,137549.53,1965600.0,1552845.4166840687
9002,49,11,20.0,2023-07-10,155412.63,2979200.0,1697988.1091706653
9005,72,2,13.0,2021-08-22,155289.25,2016000.0,1768865.4016684268
9006,45,5,12.0,2021-04-17,75613.36,1008000.0,938836.9053199579
9007,98,20,6.0,2021-03-16,228706.79,1568000.0,2343629.50363938
9008,4,3,14.0,2022-04-11,130556.44,1411200.0,1091288.8917313549
9010,23,20,5.0,2021-09-24,239593.37,1344000.0,2343629.50363938
9011,34,19,15.0,2024-06-23,98889.77,1523200.0,1030723.8884897787
9012,25,20,13.0,2021-03-25,242967.94,2688000.0,2343629.50363938
9015,62,15,7.0,2021-09-29,95851.97,806400.0,1071302.3598654123
9016,76,15,16.0,2023-04-16,101616.79,1713600.0,1071302.3598654123
9018,5,10,2.0,2023-12-08,88016.14,179200.0,990852.1884552134
9019,58,1,11.0,2023-09-07,143912.43,1540000.0,1422936.3264696824
9020,34,15,11.0,2024-09-21,104017.66,1008000.0,1071302.3598654123
9021,73,14,6.0,2022-11-15,130997.09,901600.0,1360495.6962722675
9027,38,19,7.0,2024-01-26,85944.59,571200.0,1030723.8884897787
9028,72,13,13.0,2022-06-29,209907.74,2352000.0,2013179.87463704
9029,78,15,8.0,2021-08-09,130556.44,806400.0,1071302.3598654123
9031,73,14,10.0,2023-12-16,119086.74,1159200.0,1360495.6962722675
9032,60,12,11.0,2023-09-08,85168.85,840000.0,947248.2092651601
9033,69,12,20.0,2020-11-24,76476.69,1596000.0,947248.2092651601
9035,54,6,16.0,2021-12-09,169404.22,2688000.0,1856597.2982952015
9040,42,12,10.0,2024-01-04,78175.3,840000.0,947248.2092651601
9042,83,17,10.0,2024-06-30,176010.39,2520000.0,1786018.55482158
9043,69,12,7.0,2022-12-18,130556.44,588000.0,947248.2092651601
9044,98,18,10.0,2022-02-24,130556.44,1344000.0,1476186.311936799
9045,22,3,4.0,2023-05-25,91915.96,403200.0,1091288.8917313549
9046,16,1,19.0,2022-10-20,136871.22,2520000.0,1422936.3264696824
9048,62,6,16.0,2022-07-19,179211.8,1344000.0,1856597.2982952015
9049,80,2,15.0,2024-06-24,164961.91,2688000.0,1768865.4016684268
9051,61,11,19.0,2021-01-15,145395.07,2979200.0,1697988.1091706653
9053,32,14,5.0,2022-12-31,119871.26,1344000.0,1360495.6962722675
9056,9,13,9.0,2023-01-15,130556.44,1960000.0,2013179.87463704
9057,22,2,10.0,2022-09-27,130556.44,1848000.0,1768865.4016684268
9059,31,15,10.0,2023-10-13,94964.42,1915200.0,1071302.3598654123
9060,4,19,9.0,2021-08-05,87627.77,761600.0,1030723.8884897787
9063,3,2,10.0,2024-09-01,162222.22,2688000.0,1768865.4016684268
9067,75,15,10.0,2021-10-14,95260.06,1108800.0,1071302.3598654123
9069,44,11,8.0,2020-11-02,153644.4,1254400.0,1697988.1091706653
9070,42,9,8.0,2021-03-16,110883.89,784000.0,1231093.5428941457
9071,69,10,3.0,2022-02-01,92234.18,358400.0,990852.1884552134
9072,17,17,4.0,2023-07-10,166656.98,672000.0,1786018.55482158
9073,19,7,2.0,2024-01-18,130556.44,151200.0,1552845.4166840687
9076,91,3,5.0,2023-05-06,108770.39,604800.0,1091288.8917313549
9078,66,14,3.0,2024-02-07,120847.4,1344000.0,1360495.6962722675
9079,85,6,9.0,2022-09-04,165056.91,1612800.0,1856597.2982952015
9083,49,10,13.0,2022-01-31,86097.4,1254400.0,990852.1884552134
9084,62,4,10.0,2024-02-28,134788.79,2094400.0,1355563.5104012336
9087,94,13,9.0,2021-03-12,205016.03,1568000.0,2013179.87463704
9090,41,6,8.0,2024-06-10,171197.77,1612800.0,1856597.2982952015
9091,98,12,1.0,2024-09-20,130556.44,84000.0,947248.2092651601
9092,39,6,7.0,2021-12-10,176632.2,1075200.0,1856597.2982952015
9095,47,19,10.0,2023-08-05,100260.28,476000.0,1030723.8884897787
9097,12,17,15.0,2024-09-16,182055.92,2520000.0,1786018.55482158
9100,33,10,16.0,2022-07-29,80936.04,1523200.0,990852.1884552134
9106,78,14,17.0,2024-01-04,125019.62,2189600.0,1360495.6962722675
9110,87,11,14.0,2023-10-22,143656.9,2038400.0,1697988.1091706653
9113,4,19,3.0,2023-06-17,102876.89,380800.0,1030723.8884897787
9114,61,5,10.0,2022-10-13,75826.07,756000.0,938836.9053199579
9115,60,7,2.0,2021-03-25,138540.35,151200.0,1552845.4166840687
9116,22,19,10.0,2023-08-04,90684.09,1344000.0,1030723.8884897787
9117,80,10,18.0,2024-04-22,95840.31,1344000.0,990852.1884552134
9118,69,2,15.0,2024-01-05,151246.0,2520000.0,1768865.4016684268
9119,78,1,11.0,2023-01-10,141985.84,1680000.0,1422936.3264696824
9120,85,2,5.0,2023-10-04,161625.82,1008000.0,1768865.4016684268
9121,64,20,12.0,2023-03-26,218769.89,2688000.0,2343629.50363938
9122,56,14,2.0,2021-05-11,124924.37,257600.0,1360495.6962722675
9124,17,18,19.0,2024-04-14,129159.21,2553600.0,1476186.311936799
9125,30,15,7.0,2023-07-15,110184.16,806400.0,1071302.3598654123
9127,3,20,17.0,2020-12-23,223190.93,3584000.0,2343629.50363938
9129,34,5,18.0,2021-06-12,82630.16,1596000.0,938836.9053199579
9130,2,1,9.0,2023-08-18,148777.14,1120000.0,1422936.3264696824
9131,83,19,9.0,2023-10-06,99358.67,761600.0,1030723.8884897787
9135,33,4,19.0,2024-05-11,132756.74,2464000.0,1355563.5104012336
9138,91,10,5.0,2023-07-30,87302.17,448000.0,990852.1884552134
9139,50,18,15.0,2023-10-09,122633.2,2150400.0,1476186.311936799
9140,58,14,5.0,2022-06-20,126979.17,644000.0,1360495.6962722675
9141,77,15,15.0,2024-09-13,97549.67,1612800.0,1071302.3598654123
9142,13,6,2.0,2022-08-29,168699.2,179200.0,1856597.2982952015
9144,86,12,5.0,2022-03-16,78877.8,420000.0,947248.2092651601
9145,45,11,7.0,2020-12-29,164888.95,1097600.0,1697988.1091706653
9148,98,6,10.0,2021-06-30,163839.99,1612800.0,1856597.2982952015
9150,82,19,6.0,2022-08-18,87985.8,476000.0,1030723.8884897787
9151,30,20,17.0,2023-08-01,235966.77,4032000.0,2343629.50363938
9153,65,9,6.0,2023-12-06,106377.84,784000.0,1231093.5428941457
9154,20,15,17.0,2024-06-20,93683.03,1612800.0,1071302.3598654123
9155,62,17,13.0,2023-06-08,157917.76,2016000.0,1786018.55482158
9156,64,14,9.0,2024-07-26,117983.77,1159200.0,1360495.6962722675
9157,100,13,19.0,2024-08-23,199112.12,3920000.0,2013179.87463704
9158,5,9,20.0,2020-11-21,108464.48,2128000.0,1231093.5428941457
9159,89,11,19.0,2022-04-03,143666.73,2979200.0,1697988.1091706653
9161,37,15,15.0,2023-12-13,100140.29,1512000.0,1071302.3598654123
9163,97,17,18.0,2021-06-28,180664.58,3192000.0,1786018.55482158
9165,30,2,10.0,2024-06-17,170905.57,1848000.0,1768865.4016684268
9168,87,3,12.0,2024-03-02,100519.58,1310400.0,1091288.8917313549
9169,86,5,12.0,2024-03-25,130556.44,1008000.0,938836.9053199579
9171,68,5,13.0,2023-11-19,88604.12,1176000.0,938836.9053199579
9172,54,2,20.0,2020-10-29,178865.01,1344000.0,1768865.4016684268
9173,22,4,10.0,2021-04-20,112849.58,1355200.0,1355563.5104012336
9176,11,13,20.0,2021-11-22,186266.27,3724000.0,2013179.87463704
9178,30,19,15.0,2023-07-29,100969.19,1332800.0,1030723.8884897787
9179,7,3,5.0,2024-01-13,108898.36,604800.0,1091288.8917313549
9181,93,5,7.0,2022-10-20,77106.19,504000.0,938836.9053199579
9183,15,18,19.0,2024-07-11,132034.31,2419200.0,1476186.311936799
9185,19,13,10.0,2024-07-03,210006.93,3920000.0,2013179.87463704
9188,92,17,14.0,2021-11-27,159061.98,2352000.0,1786018.55482158
9189,70,1,10.0,2024-01-04,130556.44,2240000.0,1422936.3264696824
9190,70,11,9.0,2022-09-13,145315.86,1411200.0,1697988.1091706653
9191,39,19,6.0,2022-12-04,130556.44,571200.0,1030723.8884897787
9192,89,14,8.0,2022-11-24,127168.39,1030400.0,1360495.6962722675
9198,34,9,21.0,2022-04-25,106259.62,1344000.0,1231093.5428941457
9199,82,4,15.0,2021-07-09,134830.89,1724800.0,1355563.5104012336
9201,56,1,9.0,2023-04-24,153544.38,1120000.0,1422936.3264696824
9202,56,11,20.0,2023-08-30,155909.49,3136000.0,1697988.1091706653
9203,34,15,13.0,2023-10-21,93762.04,1411200.0,1071302.3598654123
9206,93,15,2.0,2021-07-22,110848.18,100800.0,1071302.3598654123
9207,44,3,10.0,2024-07-15,94157.14,1108800.0,1091288.8917313549
9208,85,3,14.0,2021-03-06,101550.17,1512000.0,1091288.8917313549
9209,1,6,10.0,2023-07-15,130556.44,1254400.0,1856597.2982952015
9211,44,17,1.0,2021-08-11,167442.23,336000.0,1786018.55482158
9216,65,7,10.0,2023-08-28,160582.34,453600.0,1552845.4166840687
9217,54,14,2.0,2022-02-07,136245.35,386400.0,1360495.6962722675
9218,3,7,2.0,2022-08-05,153344.27,302400.0,1552845.4166840687
9221,97,3,9.0,2023-07-28,100012.96,1008000.0,1091288.8917313549
9222,10,4,7.0,2022-08-31,128319.11,739200.0,1355563.5104012336
9223,84,18,11.0,2020-12-21,124631.11,1344000.0,1476186.311936799
9224,87,19,11.0,2023-04-20,89505.05,1344000.0,1030723.8884897787
9225,95,2,11.0,2022-11-11,180109.05,1680000.0,1768865.4016684268
9228,51,14,6.0,2024-06-09,124297.26,901600.0,1360495.6962722675
9229,29,17,10.0,2022-03-25,163925.01,1680000.0,1786018.55482158
9232,93,9,6.0,2023-09-13,107606.08,784000.0,1231093.5428941457
9233,41,15,14.0,2021-09-02,105094.95,1344000.0,1071302.3598654123
9234,20,6,18.0,2024-07-14,176226.02,3404800.0,1856597.2982952015
9235,11,17,7.0,2022-09-18,176546.42,1008000.0,1786018.55482158
9236,54,15,18.0,2023-06-05,108625.41,1814400.0,1071302.3598654123
9238,84,19,14.0,2023-04-30,88511.79,1428000.0,1030723.8884897787
9239,62,1,10.0,2023-01-03,152943.45,1540000.0,1422936.3264696824
9240,39,3,5.0,2021-07-21,105694.83,504000.0,1091288.8917313549
9241,72,7,5.0,2024-03-05,136878.4,756000.0,1552845.4166840687
9243,60,9,18.0,2022-10-26,104653.54,2016000.0,1231093.5428941457
9244,100,10,10.0,2023-08-20,89674.0,806400.0,990852.1884552134
9246,84,18,8.0,2021-07-28,137054.18,1209600.0,1476186.311936799
9250,98,1,3.0,2021-06-09,127173.41,560000.0,1422936.3264696824
9252,79,15,15.0,2023-09-18,103859.88,1512000.0,1071302.3598654123
9254,25,4,10.0,2021-01-11,117481.49,1344000.0,1355563.5104012336
9255,19,13,2.0,2023-09-10,202195.07,392000.0,2013179.87463704
9258,32,13,10.0,2022-02-09,182623.28,2744000.0,2013179.87463704
9260,10,1,18.0,2022-11-20,141622.15,2520000.0,1422936.3264696824
9263,68,19,20.0,2021-02-09,94272.56,1904000.0,1030723.8884897787
9265,20,12,10.0,2024-04-15,79470.72,1344000.0,947248.2092651601
9267,35,18,1.0,2023-03-16,130556.44,268800.0,1476186.311936799
9268,98,6,12.0,2022-08-14,196676.08,2329600.0,1856597.2982952015
9269,21,2,19.0,2023-01-21,130556.44,3024000.0,1768865.4016684268
9273,13,9,7.0,2024-03-04,110341.99,784000.0,1231093.5428941457
9275,29,15,11.0,2022-12-20,101814.29,1209600.0,1071302.3598654123
9276,30,6,7.0,2023-01-06,130556.44,1075200.0,1856597.2982952015
9277,80,3,11.0,2023-11-28,109186.82,1209600.0,1091288.8917313549
9278,78,20,10.0,2023-07-12,217903.59,896000.0,2343629.50363938
9283,27,20,2.0,2022-12-02,229863.17,448000.0,2343629.50363938
9285,100,2,8.0,2022-03-03,169151.43,1344000.0,1768865.4016684268
9286,21,2,12.0,2020-12-28,178018.62,2184000.0,1768865.4016684268
9288,44,2,11.0,2021-09-27,170604.75,2016000.0,1768865.4016684268
9290,13,11,11.0,2024-06-28,167254.84,1724800.0,1697988.1091706653
9292,22,11,12.0,2021-05-28,150355.81,2038400.0,1697988.1091706653
9293,32,1,5.0,2021-03-11,152089.64,840000.0,1422936.3264696824
9294,45,6,1.0,2024-09-14,182359.61,179200.0,1856597.2982952015
9295,98,11,13.0,2021-06-10,165479.75,1881600.0,1697988.1091706653
9297,19,15,5.0,2021-06-01,101599.2,604800.0,1071302.3598654123
9299,91,11,8.0,2021-09-18,166923.43,1411200.0,1697988.1091706653
9300,13,5,12.0,2023-10-05,88647.79,1092000.0,938836.9053199579
9301,19,3,16.0,2022-09-08,97933.02,1344000.0,1091288.8917313549
9302,42,20,10.0,2024-01-23,130556.44,1568000.0,2343629.50363938
9303,47,4,10.0,2021-10-11,125460.13,1108800.0,1355563.5104012336
9304,90,18,20.0,2022-03-15,133362.93,2688000.0,1476186.311936799
9307,83,18,9.0,2024-03-21,130556.44,1209600.0,1476186.311936799
9308,84,20,10.0,2023-07-07,236437.63,3136000.0,2343629.50363938
9312,95,12,8.0,2021-06-06,87954.73,588000.0,947248.2092651601
9315,34,7,18.0,2021-11-17,161623.75,2570400.0,1552845.4166840687
9317,70,4,8.0,2020-12-03,129189.88,1344000.0,1355563.5104012336
9318,10,3,1.0,2022-04-02,90744.04,201600.0,1091288.8917313549
9319,23,10,16.0,2023-09-26,80991.54,1433600.0,990852.1884552134
9320,85,11,13.0,2022-03-05,130556.44,2038400.0,1697988.1091706653
9322,58,14,17.0,2021-07-15,119994.88,2318400.0,1360495.6962722675
9323,11,9,13.0,2024-05-22,122447.99,1456000.0,1231093.5428941457
9325,32,1,4.0,2021-05-08,150336.7,420000.0,1422936.3264696824
9326,91,1,6.0,2023-02-11,129177.56,700000.0,1422936.3264696824
9327,68,12,10.0,2022-06-30,76527.96,1344000.0,947248.2092651601
9329,88,1,13.0,2023-07-23,135940.44,1820000.0,1422936.3264696824
9334,2,2,9.0,2024-07-15,130556.44,1512000.0,1768865.4016684268
9337,69,10,12.0,2021-09-22,86201.89,1075200.0,990852.1884552134
9338,27,20,12.0,2024-10-27,235104.55,1344000.0,2343629.50363938
9340,70,11,8.0,2023-12-12,170421.24,1344000.0,1697988.1091706653
9341,53,4,13.0,2023-04-06,123370.19,1601600.0,1355563.5104012336
9345,86,14,8.0,2024-05-15,126513.59,1159200.0,1360495.6962722675
9347,93,9,15.0,2023-01-12,101305.09,1792000.0,1231093.5428941457
9348,84,15,10.0,2021-10-02,106854.32,1008000.0,1071302.3598654123
9351,63,10,7.0,2022-08-07,84174.7,627200.0,990852.1884552134
9352,37,17,14.0,2024-01-28,177678.05,1344000.0,1786018.55482158
9353,4,12,10.0,2024-02-23,86218.85,924000.0,947248.2092651601
9354,77,18,8.0,2023-10-29,127334.29,1075200.0,1476186.311936799
9355,73,10,2.0,2022-03-06,89012.21,1344000.0,990852.1884552134
9357,34,18,15.0,2024-02-26,130556.44,2016000.0,1476186.311936799
9358,94,19,8.0,2021-09-24,86884.77,1344000.0,1030723.8884897787
9361,83,6,15.0,2020-10-30,182569.72,2867200.0,1856597.2982952015
9362,19,2,7.0,2021-06-09,172078.36,1344000.0,1768865.4016684268
9363,70,18,7.0,2022-08-25,130556.44,940800.0,1476186.311936799
9367,34,9,10.0,2022-10-18,108508.64,1120000.0,1231093.5428941457
9368,86,6,18.0,2021-01-21,170590.35,3404800.0,1856597.2982952015
9370,16,15,12.0,2023-03-17,109120.13,1209600.0,1071302.3598654123
9372,88,20,16.0,2021-04-26,232627.99,3584000.0,2343629.50363938
9373,10,6,1.0,2023-02-22,180379.9,358400.0,1856597.2982952015
9374,55,20,21.0,2023-08-24,232918.06,4480000.0,2343629.50363938
9375,35,19,14.0,2021-04-18,130556.44,1332800.0,1030723.8884897787
9376,57,5,7.0,2022-04-07,76862.53,672000.0,938836.9053199579
9378,49,6,10.0,2023-08-05,130556.44,2688000.0,1856597.2982952015
9379,94,20,14.0,2023-12-18,130556.44,3360000.0,2343629.50363938
9381,32,17,12.0,2024-05-30,154879.35,1344000.0,1786018.55482158
9382,80,15,10.0,2021-04-03,93791.3,907200.0,1071302.3598654123
9386,32,9,16.0,2023-01-22,119017.79,1904000.0,1231093.5428941457
9387,68,7,16.0,2022-06-06,144767.66,2419200.0,1552845.4166840687
9388,97,5,20.0,2024-05-14,78596.99,1596000.0,938836.9053199579
9389,66,14,7.0,2024-01-18,133006.32,1030400.0,1360495.6962722675
9390,95,10,3.0,2022-10-28,91533.72,1344000.0,990852.1884552134
9391,82,3,2.0,2024-04-03,91943.69,100800.0,1091288.8917313549
9392,20,9,13.0,2023-12-24,118351.78,1456000.0,1231093.5428941457
9393,21,19,12.0,2021-01-13,98533.04,1237600.0,1030723.8884897787
9394,49,19,5.0,2024-01-18,87294.93,571200.0,1030723.8884897787
9395,73,1,13.0,2022-07-06,135250.93,1820000.0,1422936.3264696824
9397,92,12,10.0,2021-02-18,78360.37,504000.0,947248.2092651601
9399,23,17,3.0,2022-09-27,161831.87,336000.0,1786018.55482158
9400,32,5,14.0,2022-03-20,77974.92,1260000.0,938836.9053199579
9401,71,4,5.0,2022-10-22,132333.25,616000.0,1355563.5104012336
9403,44,11,6.0,2024-10-22,144588.31,1097600.0,1697988.1091706653
9404,87,11,14.0,2021-11-18,151079.99,1344000.0,1697988.1091706653
9406,57,3,5.0,2023-01-28,95588.8,403200.0,1091288.8917313549
9409,20,9,4.0,2023-07-05,115338.92,560000.0,1231093.5428941457
9410,51,15,10.0,2023-11-02,104179.04,1713600.0,1071302.3598654123
9411,3,7,1.0,2024-05-31,142428.63,151200.0,1552845.4166840687
9412,83,6,8.0,2021-11-13,193273.63,1612800.0,1856597.2982952015
9414,22,15,18.0,2023-12-21,107240.63,1814400.0,1071302.3598654123
9415,87,15,9.0,2021-07-18,100874.01,1344000.0,1071302.3598654123
9416,11,15,11.0,2022-10-27,102363.66,1108800.0,1071302.3598654123
9417,17,18,10.0,2022-02-02,124227.79,1209600.0,1476186.311936799
9420,89,15,21.0,2021-03-05,103639.6,2016000.0,1071302.3598654123
9421,27,1,11.0,2022-05-29,130469.39,1680000.0,1422936.3264696824
9423,75,13,21.0,2021-08-28,192342.75,3920000.0,2013179.87463704
9424,20,2,10.0,2024-01-04,151447.07,2688000.0,1768865.4016684268
9425,44,4,6.0,2021-02-14,125158.92,739200.0,1355563.5104012336
9427,32,1,12.0,2021-05-10,130545.62,1680000.0,1422936.3264696824
9429,85,10,14.0,2022-05-16,96844.38,1164800.0,990852.1884552134
9430,37,17,2.0,2023-04-12,179989.65,168000.0,1786018.55482158
9431,22,7,1.0,2023-11-17,130556.44,302400.0,1552845.4166840687
9432,13,1,5.0,2023-04-22,150944.14,700000.0,1422936.3264696824
9433,62,6,8.0,2022-11-01,185193.83,1254400.0,1856597.2982952015
9434,39,18,9.0,2021-07-15,131473.17,1075200.0,1476186.311936799
9439,4,6,9.0,2021-05-07,194506.39,1612800.0,1856597.2982952015
9442,64,18,14.0,2024-09-03,131494.5,1747200.0,1476186.311936799
